[  639]  Di 2016-02-09 12:47:09.250   lat: 52.73510°  lon: 2.16370°  alt: 6589.55m  vH: 26.0m/s  D: 35.0°  vV: -13.9m/s    P=408.95hPa  T=-42.16°C  H1=44.01%  H2=39.45%    (132055654)  Check: 00000
[  640]  Di 2016-02-09 12:47:09.750   lat: 52.73520°  lon: 2.16381°  alt: 6582.56m  vH: 26.1m/s  D: 35.1°  vV: -14.1m/s    P=409.35hPa  T=-42.10°C  H1=44.34%  H2=39.86%    (132055654)  Check: 00000
[  641]  Di 2016-02-09 12:47:10.250   lat: 52.73530°  lon: 2.16392°  alt: 6575.60m  vH: 26.1m/s  D: 35.0°  vV: -14.1m/s    P=409.80hPa  T=-42.05°C  H1=44.72%  H2=40.27%    (132055654)  Check: 00000
[  642]  Di 2016-02-09 12:47:10.750   lat: 52.73539°  lon: 2.16403°  alt: 6568.62m  vH: 26.0m/s  D: 34.7°  vV: -13.9m/s    P=410.19hPa  T=-41.99°C  H1=45.03%  H2=40.68%    (132055654)  Check: 00000
[  643]  Di 2016-02-09 12:47:11.250   lat: 52.73549°  lon: 2.16414°  alt: 6561.66m  vH: 25.9m/s  D: 35.1°  vV: -14.1m/s    P=410.57hPa  T=-41.93°C  H1=45.37%  H2=40.95%    (132055654)  Check: 00000
[  644]  Di 2016-02-09 12:47:11.750   lat: 52.73558°  lon: 2.16425°  alt: 6554.68m  vH: 25.8m/s  D: 35.4°  vV: -14.1m/s    P=411.02hPa  T=-41.89°C  H1=45.84%  H2=41.45%    (132055654)  Check: 00000
[  645]  Di 2016-02-09 12:47:12.250   lat: 52.73568°  lon: 2.16436°  alt: 6547.56m  vH: 26.0m/s  D: 35.0°  vV: -14.4m/s    P=411.53hPa  T=-41.83°C  H1=46.07%  H2=41.73%    (132055654)  Check: 00000
[  646]  Di 2016-02-09 12:47:12.750   lat: 52.73577°  lon: 2.16446°  alt: 6540.33m  vH: 25.6m/s  D: 34.1°  vV: -14.5m/s    P=411.92hPa  T=-41.77°C  H1=46.37%  H2=42.11%    (132055654)  Check: 00000
[  647]  Di 2016-02-09 12:47:13.250   lat: 52.73587°  lon: 2.16457°  alt: 6533.01m  vH: 25.3m/s  D: 35.0°  vV: -14.8m/s    P=412.39hPa  T=-41.71°C  H1=46.80%  H2=42.50%    (132055654)  Check: 00000
[  648]  Di 2016-02-09 12:47:13.750   lat: 52.73596°  lon: 2.16468°  alt: 6525.71m  vH: 25.4m/s  D: 34.8°  vV: -14.8m/s    P=412.80hPa  T=-41.64°C  H1=47.04%  H2=42.93%    (132055654)  Check: 00000
[  649]  Di 2016-02-09 12:47:14.250   lat: 52.73605°  lon: 2.16478°  alt: 6518.40m  vH: 25.1m/s  D: 33.9°  vV: -14.7m/s    P=413.31hPa  T=-41.60°C  H1=47.35%  H2=43.22%    (132055654)  Check: 00000
[  650]  Di 2016-02-09 12:47:14.750   lat: 52.73614°  lon: 2.16489°  alt: 6511.14m  vH: 24.6m/s  D: 33.2°  vV: -14.8m/s    P=413.72hPa  T=-41.53°C  H1=47.54%  H2=43.50%    (132055654)  Check: 00000
[  651]  Di 2016-02-09 12:47:15.250   lat: 52.73623°  lon: 2.16499°  alt: 6503.84m  vH: 24.8m/s  D: 33.8°  vV: -14.8m/s    P=414.17hPa  T=-41.46°C  H1=47.69%  H2=43.57%    (132055654)  Check: 00000
[  652]  Di 2016-02-09 12:47:15.750   lat: 52.73633°  lon: 2.16509°  alt: 6496.62m  vH: 24.9m/s  D: 32.7°  vV: -14.8m/s    P=414.62hPa  T=-41.40°C  H1=47.72%  H2=43.62%    (132055654)  Check: 00000
[  653]  Di 2016-02-09 12:47:16.250   lat: 52.73642°  lon: 2.16518°  alt: 6489.31m  vH: 24.6m/s  D: 31.9°  vV: -14.8m/s    P=415.07hPa  T=-41.33°C  H1=47.96%  H2=43.91%    (132055654)  Check: 00000
[  654]  Di 2016-02-09 12:47:16.750   lat: 52.73652°  lon: 2.16528°  alt: 6482.09m  vH: 24.4m/s  D: 31.2°  vV: -14.7m/s    P=415.52hPa  T=-41.28°C  H1=48.29%  H2=44.36%    (132055654)  Check: 00000
[  655]  Di 2016-02-09 12:47:17.250   lat: 52.73661°  lon: 2.16537°  alt: 6474.99m  vH: 24.4m/s  D: 30.9°  vV: -14.5m/s    P=415.79hPa  T=-41.22°C  H1=48.56%  H2=44.58%    (132055654)  Check: 00000
[  656]  Di 2016-02-09 12:47:17.750   lat: 52.73670°  lon: 2.16546°  alt: 6467.85m  vH: 24.4m/s  D: 30.4°  vV: -14.5m/s    P=416.25hPa  T=-41.16°C  H1=48.92%  H2=45.04%    (132055654)  Check: 00000
[  657]  Di 2016-02-09 12:47:18.250   lat: 52.73680°  lon: 2.16555°  alt: 6460.79m  vH: 24.4m/s  D: 30.3°  vV: -14.5m/s    P=416.74hPa  T=-41.09°C  H1=49.18%  H2=45.28%    (132055654)  Check: 00000
[  658]  Di 2016-02-09 12:47:18.750   lat: 52.73689°  lon: 2.16564°  alt: 6453.69m  vH: 24.2m/s  D: 29.8°  vV: -14.5m/s    P=417.17hPa  T=-41.03°C  H1=49.34%  H2=45.55%    (132055654)  Check: 00000
[  659]  Di 2016-02-09 12:47:19.250   lat: 52.73699°  lon: 2.16573°  alt: 6446.52m  vH: 24.2m/s  D: 29.2°  vV: -14.5m/s    P=417.56hPa  T=-40.98°C  H1=49.49%  H2=45.66%    (132055654)  Check: 00000
[  660]  Di 2016-02-09 12:47:19.750   lat: 52.73708°  lon: 2.16582°  alt: 6439.28m  vH: 24.2m/s  D: 28.9°  vV: -14.7m/s    P=418.04hPa  T=-40.92°C  H1=49.68%  H2=45.82%    (132055654)  Check: 00000
[  661]  Di 2016-02-09 12:47:20.250   lat: 52.73718°  lon: 2.16590°  alt: 6432.06m  vH: 24.4m/s  D: 28.2°  vV: -14.6m/s    P=418.43hPa  T=-40.86°C  H1=49.71%  H2=45.94%    (132055654)  Check: 00000
[  662]  Di 2016-02-09 12:47:20.750   lat: 52.73727°  lon: 2.16599°  alt: 6424.90m  vH: 24.5m/s  D: 27.7°  vV: -14.6m/s    P=418.95hPa  T=-40.78°C  H1=49.78%  H2=46.01%    (132055654)  Check: 00000
[  663]  Di 2016-02-09 12:47:21.250   lat: 52.73737°  lon: 2.16607°  alt: 6417.77m  vH: 24.3m/s  D: 27.1°  vV: -14.7m/s    P=419.43hPa  T=-40.71°C  H1=50.07%  H2=46.29%    (132055654)  Check: 00000
[  664]  Di 2016-02-09 12:47:21.750   lat: 52.73746°  lon: 2.16616°  alt: 6410.65m  vH: 24.0m/s  D: 27.5°  vV: -14.3m/s    P=419.78hPa  T=-40.66°C  H1=50.20%  H2=46.47%    (132055654)  Check: 00000
[  665]  Di 2016-02-09 12:47:22.250   lat: 52.73756°  lon: 2.16624°  alt: 6403.78m  vH: 24.3m/s  D: 27.7°  vV: -14.5m/s    P=420.25hPa  T=-40.59°C  H1=50.30%  H2=46.65%    (132055654)  Check: 00000
[  666]  Di 2016-02-09 12:47:22.750   lat: 52.73765°  lon: 2.16632°  alt: 6396.87m  vH: 24.2m/s  D: 27.5°  vV: -14.3m/s    P=420.59hPa  T=-40.53°C  H1=50.47%  H2=46.83%    (132055654)  Check: 00000
[  667]  Di 2016-02-09 12:47:23.250   lat: 52.73775°  lon: 2.16640°  alt: 6390.00m  vH: 24.3m/s  D: 27.6°  vV: -14.4m/s    P=421.03hPa  T=-40.48°C  H1=50.54%  H2=46.98%    (132055654)  Check: 00000
[  668]  Di 2016-02-09 12:47:23.750   lat: 52.73784°  lon: 2.16649°  alt: 6383.16m  vH: 24.1m/s  D: 27.8°  vV: -14.1m/s    P=421.48hPa  T=-40.40°C  H1=50.56%  H2=46.98%    (132055654)  Check: 00000
[  669]  Di 2016-02-09 12:47:24.250   lat: 52.73794°  lon: 2.16657°  alt: 6376.42m  vH: 24.1m/s  D: 27.6°  vV: -14.1m/s    P=421.82hPa  T=-40.35°C  H1=50.69%  H2=47.13%    (132055654)  Check: 00000
[  670]  Di 2016-02-09 12:47:24.750   lat: 52.73803°  lon: 2.16665°  alt: 6369.62m  vH: 23.9m/s  D: 26.7°  vV: -13.8m/s    P=422.25hPa  T=-40.28°C  H1=50.74%  H2=47.23%    (132055654)  Check: 00000
[  671]  Di 2016-02-09 12:47:25.250   lat: 52.73813°  lon: 2.16673°  alt: 6362.85m  vH: 23.8m/s  D: 26.7°  vV: -13.9m/s    P=422.77hPa  T=-40.23°C  H1=50.83%  H2=47.34%    (132055654)  Check: 00000
[  672]  Di 2016-02-09 12:47:25.750   lat: 52.73822°  lon: 2.16681°  alt: 6356.01m  vH: 23.6m/s  D: 27.6°  vV: -13.8m/s    P=423.15hPa  T=-40.15°C  H1=50.84%  H2=47.33%    (132055654)  Check: 00000
[  673]  Di 2016-02-09 12:47:26.250   lat: 52.73832°  lon: 2.16689°  alt: 6349.16m  vH: 23.7m/s  D: 26.9°  vV: -14.0m/s    P=423.61hPa  T=-40.10°C  H1=50.86%  H2=47.36%    (132055654)  Check: 00000
[  674]  Di 2016-02-09 12:47:26.750   lat: 52.73841°  lon: 2.16697°  alt: 6342.18m  vH: 23.7m/s  D: 26.6°  vV: -14.1m/s    P=424.07hPa  T=-40.03°C  H1=50.84%  H2=47.28%    (132055654)  Check: 00000
[  675]  Di 2016-02-09 12:47:27.250   lat: 52.73851°  lon: 2.16705°  alt: 6335.29m  vH: 23.8m/s  D: 26.6°  vV: -14.1m/s    P=424.45hPa  T=-39.96°C  H1=50.78%  H2=47.23%    (132055654)  Check: 00000
[  676]  Di 2016-02-09 12:47:27.750   lat: 52.73860°  lon: 2.16713°  alt: 6328.41m  vH: 23.7m/s  D: 26.4°  vV: -13.9m/s    P=424.89hPa  T=-39.91°C  H1=50.73%  H2=47.23%    (132055654)  Check: 00000
[  677]  Di 2016-02-09 12:47:28.250   lat: 52.73870°  lon: 2.16721°  alt: 6321.48m  vH: 23.8m/s  D: 27.0°  vV: -14.1m/s    P=425.33hPa  T=-39.84°C  H1=50.74%  H2=47.24%    (132055654)  Check: 00000
[  678]  Di 2016-02-09 12:47:28.750   lat: 52.73879°  lon: 2.16729°  alt: 6314.65m  vH: 23.8m/s  D: 26.9°  vV: -13.8m/s    P=425.73hPa  T=-39.78°C  H1=50.72%  H2=47.22%    (132055654)  Check: 00000
[  679]  Di 2016-02-09 12:47:29.250   lat: 52.73889°  lon: 2.16736°  alt: 6307.88m  vH: 23.8m/s  D: 26.4°  vV: -13.7m/s    P=426.15hPa  T=-39.72°C  H1=50.70%  H2=47.19%    (132055654)  Check: 00000
[  680]  Di 2016-02-09 12:47:29.750   lat: 52.73898°  lon: 2.16744°  alt: 6301.00m  vH: 23.8m/s  D: 26.4°  vV: -14.0m/s    P=426.59hPa  T=-39.66°C  H1=50.66%  H2=47.19%    (132055654)  Check: 00000
[  681]  Di 2016-02-09 12:47:30.250   lat: 52.73908°  lon: 2.16752°  alt: 6294.11m  vH: 23.8m/s  D: 26.7°  vV: -14.1m/s    P=426.99hPa  T=-39.58°C  H1=50.60%  H2=47.07%    (132055654)  Check: 00000
[  682]  Di 2016-02-09 12:47:30.750   lat: 52.73917°  lon: 2.16760°  alt: 6287.10m  vH: 23.6m/s  D: 25.9°  vV: -14.2m/s    P=427.43hPa  T=-39.52°C  H1=50.59%  H2=47.08%    (132055654)  Check: 00000
[  683]  Di 2016-02-09 12:47:31.250   lat: 52.73927°  lon: 2.16768°  alt: 6280.16m  vH: 23.4m/s  D: 26.7°  vV: -14.0m/s    P=427.85hPa  T=-39.45°C  H1=50.50%  H2=47.03%    (132055654)  Check: 00000
[  684]  Di 2016-02-09 12:47:31.750   lat: 52.73936°  lon: 2.16775°  alt: 6273.27m  vH: 23.4m/s  D: 27.3°  vV: -14.3m/s    P=428.31hPa  T=-39.40°C  H1=50.44%  H2=46.97%    (132055654)  Check: 00000
[  685]  Di 2016-02-09 12:47:32.250   lat: 52.73945°  lon: 2.16783°  alt: 6266.43m  vH: 23.3m/s  D: 26.9°  vV: -14.0m/s    P=428.76hPa  T=-39.33°C  H1=50.34%  H2=46.80%    (132055654)  Check: 00000
[  686]  Di 2016-02-09 12:47:32.750   lat: 52.73954°  lon: 2.16791°  alt: 6259.58m  vH: 23.0m/s  D: 26.9°  vV: -14.0m/s    P=429.16hPa  T=-39.27°C  H1=50.26%  H2=46.78%    (132055654)  Check: 00000
[  688]  Di 2016-02-09 12:47:33.750   lat: 52.73973°  lon: 2.16806°  alt: 6246.01m  vH: 22.9m/s  D: 25.4°  vV: -13.8m/s    P=429.96hPa  T=-39.14°C  H1=50.08%  H2=46.62%    (132055654)  Check: 00000
[  689]  Di 2016-02-09 12:47:34.250   lat: 52.73982°  lon: 2.16813°  alt: 6239.28m  vH: 22.9m/s  D: 25.2°  vV: -13.8m/s    P=430.43hPa  T=-39.08°C  H1=50.00%  H2=46.55%    (132055654)  Check: 00000
[  690]  Di 2016-02-09 12:47:34.750   lat: 52.73992°  lon: 2.16820°  alt: 6232.48m  vH: 22.8m/s  D: 25.3°  vV: -13.8m/s    P=430.89hPa  T=-39.01°C  H1=50.01%  H2=46.49%    (132055654)  Check: 00000
[  691]  Di 2016-02-09 12:47:35.250   lat: 52.74001°  lon: 2.16828°  alt: 6225.65m  vH: 23.3m/s  D: 25.0°  vV: -13.9m/s    P=431.26hPa  T=-38.95°C  H1=49.90%  H2=46.43%    (132055654)  Check: 00000
[  692]  Di 2016-02-09 12:47:35.750   lat: 52.74010°  lon: 2.16835°  alt: 6218.76m  vH: 23.2m/s  D: 24.4°  vV: -14.0m/s    P=431.70hPa  T=-38.89°C  H1=49.85%  H2=46.35%    (132055654)  Check: 00000
[  693]  Di 2016-02-09 12:47:36.250   lat: 52.74020°  lon: 2.16842°  alt: 6211.89m  vH: 23.1m/s  D: 24.2°  vV: -14.0m/s    P=432.15hPa  T=-38.83°C  H1=49.81%  H2=46.28%    (132055654)  Check: 00000
[  694]  Di 2016-02-09 12:47:36.750   lat: 52.74029°  lon: 2.16849°  alt: 6205.06m  vH: 22.8m/s  D: 24.3°  vV: -13.9m/s    P=432.58hPa  T=-38.78°C  H1=49.84%  H2=46.35%    (132055654)  Check: 00000
[  695]  Di 2016-02-09 12:47:37.250   lat: 52.74038°  lon: 2.16856°  alt: 6198.20m  vH: 22.9m/s  D: 24.8°  vV: -14.0m/s    P=433.00hPa  T=-38.71°C  H1=49.86%  H2=46.36%    (132055654)  Check: 00000
[  696]  Di 2016-02-09 12:47:37.750   lat: 52.74048°  lon: 2.16863°  alt: 6191.23m  vH: 22.9m/s  D: 23.3°  vV: -14.2m/s    P=433.41hPa  T=-38.66°C  H1=49.79%  H2=46.30%    (132055654)  Check: 00000
[  697]  Di 2016-02-09 12:47:38.250   lat: 52.74057°  lon: 2.16869°  alt: 6184.24m  vH: 22.8m/s  D: 23.5°  vV: -14.2m/s    P=433.79hPa  T=-38.61°C  H1=49.76%  H2=46.27%    (132055654)  Check: 00000
[  698]  Di 2016-02-09 12:47:38.750   lat: 52.74067°  lon: 2.16876°  alt: 6177.32m  vH: 22.9m/s  D: 23.9°  vV: -13.9m/s    P=434.32hPa  T=-38.55°C  H1=49.77%  H2=46.26%    (132055654)  Check: 00000
[  699]  Di 2016-02-09 12:47:39.250   lat: 52.74076°  lon: 2.16883°  alt: 6170.46m  vH: 23.1m/s  D: 23.1°  vV: -14.1m/s    P=434.71hPa  T=-38.50°C  H1=49.80%  H2=46.31%    (132055654)  Check: 00000
[  700]  Di 2016-02-09 12:47:39.750   lat: 52.74086°  lon: 2.16889°  alt: 6163.54m  vH: 22.9m/s  D: 23.1°  vV: -14.2m/s    P=435.18hPa  T=-38.44°C  H1=49.90%  H2=46.43%    (132055654)  Check: 00000
[  701]  Di 2016-02-09 12:47:40.250   lat: 52.74095°  lon: 2.16896°  alt: 6156.43m  vH: 23.0m/s  D: 22.6°  vV: -14.4m/s    P=435.67hPa  T=-38.39°C  H1=49.98%  H2=46.59%    (132055654)  Check: 00000
[  702]  Di 2016-02-09 12:47:40.750   lat: 52.74104°  lon: 2.16903°  alt: 6149.49m  vH: 23.2m/s  D: 23.2°  vV: -14.3m/s    P=436.02hPa  T=-38.34°C  H1=50.04%  H2=46.75%    (132055654)  Check: 00000
[  703]  Di 2016-02-09 12:47:41.250   lat: 52.74114°  lon: 2.16909°  alt: 6142.68m  vH: 22.6m/s  D: 22.0°  vV: -14.1m/s    P=436.46hPa  T=-38.29°C  H1=50.20%  H2=46.85%    (132055654)  Check: 00000
[  704]  Di 2016-02-09 12:47:41.750   lat: 52.74123°  lon: 2.16915°  alt: 6135.76m  vH: 22.4m/s  D: 21.6°  vV: -14.2m/s    P=436.85hPa  T=-38.24°C  H1=50.26%  H2=47.02%    (132055654)  Check: 00000
[  705]  Di 2016-02-09 12:47:42.250   lat: 52.74132°  lon: 2.16922°  alt: 6128.79m  vH: 22.5m/s  D: 22.2°  vV: -14.2m/s    P=437.37hPa  T=-38.20°C  H1=50.34%  H2=47.14%    (132055654)  Check: 00000
[  706]  Di 2016-02-09 12:47:42.750   lat: 52.74142°  lon: 2.16928°  alt: 6121.73m  vH: 22.5m/s  D: 21.7°  vV: -14.3m/s    P=437.82hPa  T=-38.14°C  H1=50.40%  H2=47.14%    (132055654)  Check: 00000
[  707]  Di 2016-02-09 12:47:43.250   lat: 52.74151°  lon: 2.16934°  alt: 6114.66m  vH: 22.2m/s  D: 21.8°  vV: -14.3m/s    P=438.23hPa  T=-38.10°C  H1=50.46%  H2=47.27%    (132055654)  Check: 00000
[  708]  Di 2016-02-09 12:47:43.750   lat: 52.74160°  lon: 2.16940°  alt: 6107.74m  vH: 22.2m/s  D: 22.0°  vV: -14.3m/s    P=438.74hPa  T=-38.04°C  H1=50.46%  H2=47.25%    (132055654)  Check: 00000
[  709]  Di 2016-02-09 12:47:44.250   lat: 52.74169°  lon: 2.16946°  alt: 6100.80m  vH: 22.2m/s  D: 22.5°  vV: -14.1m/s    P=439.11hPa  T=-37.99°C  H1=50.64%  H2=47.43%    (132055654)  Check: 00000
[  710]  Di 2016-02-09 12:47:44.750   lat: 52.74179°  lon: 2.16952°  alt: 6093.83m  vH: 22.1m/s  D: 21.8°  vV: -14.1m/s    P=439.65hPa  T=-37.94°C  H1=50.68%  H2=47.60%    (132055654)  Check: 00000
[  711]  Di 2016-02-09 12:47:45.250   lat: 52.74188°  lon: 2.16958°  alt: 6086.91m  vH: 22.2m/s  D: 21.4°  vV: -14.2m/s    P=440.00hPa  T=-37.89°C  H1=50.77%  H2=47.72%    (132055654)  Check: 00000
[  712]  Di 2016-02-09 12:47:45.750   lat: 52.74197°  lon: 2.16964°  alt: 6080.11m  vH: 21.7m/s  D: 21.6°  vV: -14.0m/s    P=440.47hPa  T=-37.84°C  H1=50.87%  H2=47.84%    (132055654)  Check: 00000
[  713]  Di 2016-02-09 12:47:46.250   lat: 52.74206°  lon: 2.16970°  alt: 6073.18m  vH: 21.6m/s  D: 21.9°  vV: -14.2m/s    P=440.97hPa  T=-37.79°C  H1=50.93%  H2=47.96%    (132055654)  Check: 00000
[  714]  Di 2016-02-09 12:47:46.750   lat: 52.74215°  lon: 2.16976°  alt: 6066.22m  vH: 21.5m/s  D: 22.2°  vV: -14.1m/s    P=441.36hPa  T=-37.73°C  H1=51.00%  H2=48.05%    (132055654)  Check: 00000
[  715]  Di 2016-02-09 12:47:47.250   lat: 52.74224°  lon: 2.16982°  alt: 6059.29m  vH: 21.4m/s  D: 21.2°  vV: -14.1m/s    P=441.79hPa  T=-37.69°C  H1=51.04%  H2=48.11%    (132055654)  Check: 00000
[  716]  Di 2016-02-09 12:47:47.750   lat: 52.74232°  lon: 2.16987°  alt: 6052.43m  vH: 21.2m/s  D: 21.8°  vV: -14.2m/s    P=442.20hPa  T=-37.63°C  H1=51.04%  H2=48.13%    (132055654)  Check: 00000
[  717]  Di 2016-02-09 12:47:48.250   lat: 52.74241°  lon: 2.16993°  alt: 6045.52m  vH: 21.0m/s  D: 22.3°  vV: -14.1m/s    P=442.64hPa  T=-37.59°C  H1=51.14%  H2=48.24%    (132055654)  Check: 00000
[  718]  Di 2016-02-09 12:47:48.750   lat: 52.74250°  lon: 2.16999°  alt: 6038.67m  vH: 21.2m/s  D: 22.1°  vV: -14.1m/s    P=443.07hPa  T=-37.53°C  H1=51.12%  H2=48.29%    (132055654)  Check: 00000
[  719]  Di 2016-02-09 12:47:49.250   lat: 52.74259°  lon: 2.17005°  alt: 6031.70m  vH: 21.1m/s  D: 22.1°  vV: -14.2m/s    P=443.57hPa  T=-37.49°C  H1=51.13%  H2=48.35%    (132055654)  Check: 00000
[  720]  Di 2016-02-09 12:47:49.750   lat: 52.74267°  lon: 2.17011°  alt: 6024.80m  vH: 20.7m/s  D: 23.2°  vV: -14.0m/s    P=443.99hPa  T=-37.44°C  H1=51.14%  H2=48.33%    (132055654)  Check: 00000
[  721]  Di 2016-02-09 12:47:50.250   lat: 52.74276°  lon: 2.17017°  alt: 6017.93m  vH: 20.8m/s  D: 23.2°  vV: -14.1m/s    P=444.44hPa  T=-37.39°C  H1=51.17%  H2=48.44%    (132055654)  Check: 00000
[  722]  Di 2016-02-09 12:47:50.750   lat: 52.74284°  lon: 2.17023°  alt: 6011.01m  vH: 20.4m/s  D: 22.9°  vV: -14.0m/s    P=444.79hPa  T=-37.36°C  H1=51.23%  H2=48.50%    (132055654)  Check: 00000
[  723]  Di 2016-02-09 12:47:51.250   lat: 52.74293°  lon: 2.17029°  alt: 6004.02m  vH: 20.3m/s  D: 23.3°  vV: -14.2m/s    P=445.31hPa  T=-37.32°C  H1=51.24%  H2=48.52%    (132055654)  Check: 00000
[  724]  Di 2016-02-09 12:47:51.750   lat: 52.74301°  lon: 2.17035°  alt: 5997.20m  vH: 20.1m/s  D: 23.9°  vV: -13.9m/s    P=445.79hPa  T=-37.28°C  H1=51.19%  H2=48.48%    (132055654)  Check: 00000
[  725]  Di 2016-02-09 12:47:52.250   lat: 52.74309°  lon: 2.17041°  alt: 5990.32m  vH: 20.0m/s  D: 23.5°  vV: -13.9m/s    P=446.19hPa  T=-37.27°C  H1=51.10%  H2=48.33%    (132055654)  Check: 00000
[  726]  Di 2016-02-09 12:47:52.750   lat: 52.74317°  lon: 2.17047°  alt: 5983.44m  vH: 19.6m/s  D: 23.1°  vV: -14.0m/s    P=446.69hPa  T=-37.25°C  H1=51.01%  H2=48.30%    (132055654)  Check: 00000
[  727]  Di 2016-02-09 12:47:53.250   lat: 52.74325°  lon: 2.17052°  alt: 5976.59m  vH: 19.1m/s  D: 23.6°  vV: -14.0m/s    P=447.11hPa  T=-37.23°C  H1=50.92%  H2=48.17%    (132055654)  Check: 00000
[  728]  Di 2016-02-09 12:47:53.750   lat: 52.74333°  lon: 2.17058°  alt: 5969.86m  vH: 18.9m/s  D: 24.0°  vV: -13.8m/s    P=447.57hPa  T=-37.23°C  H1=50.92%  H2=48.14%    (132055654)  Check: 00000
[  729]  Di 2016-02-09 12:47:54.250   lat: 52.74341°  lon: 2.17064°  alt: 5963.05m  vH: 18.9m/s  D: 24.4°  vV: -13.8m/s    P=448.07hPa  T=-37.20°C  H1=50.88%  H2=48.15%    (132055654)  Check: 00000
[  730]  Di 2016-02-09 12:47:54.750   lat: 52.74348°  lon: 2.17069°  alt: 5956.29m  vH: 19.0m/s  D: 23.4°  vV: -13.9m/s    P=448.43hPa  T=-37.16°C  H1=50.87%  H2=48.18%    (132055654)  Check: 00000
[  731]  Di 2016-02-09 12:47:55.250   lat: 52.74356°  lon: 2.17075°  alt: 5949.46m  vH: 18.7m/s  D: 23.1°  vV: -13.8m/s    P=448.86hPa  T=-37.13°C  H1=50.93%  H2=48.19%    (132055654)  Check: 00000
[  732]  Di 2016-02-09 12:47:55.750   lat: 52.74364°  lon: 2.17080°  alt: 5942.68m  vH: 18.9m/s  D: 24.2°  vV: -13.9m/s    P=449.24hPa  T=-37.10°C  H1=50.98%  H2=48.23%    (132055654)  Check: 00000
[  733]  Di 2016-02-09 12:47:56.250   lat: 52.74372°  lon: 2.17086°  alt: 5935.84m  vH: 18.8m/s  D: 23.3°  vV: -13.9m/s    P=449.77hPa  T=-37.07°C  H1=50.96%  H2=48.34%    (132055654)  Check: 00000
[  734]  Di 2016-02-09 12:47:56.750   lat: 52.74379°  lon: 2.17092°  alt: 5928.99m  vH: 18.9m/s  D: 23.1°  vV: -13.9m/s    P=450.19hPa  T=-37.02°C  H1=51.01%  H2=48.41%    (132055654)  Check: 00000
[  735]  Di 2016-02-09 12:47:57.250   lat: 52.74387°  lon: 2.17097°  alt: 5922.19m  vH: 18.7m/s  D: 23.5°  vV: -13.9m/s    P=450.67hPa  T=-36.99°C  H1=51.08%  H2=48.42%    (132055654)  Check: 00000
[  736]  Di 2016-02-09 12:47:57.750   lat: 52.74395°  lon: 2.17103°  alt: 5915.39m  vH: 18.7m/s  D: 23.7°  vV: -13.9m/s    P=451.09hPa  T=-36.94°C  H1=51.12%  H2=48.53%    (132055654)  Check: 00000
[  737]  Di 2016-02-09 12:47:58.250   lat: 52.74402°  lon: 2.17108°  alt: 5908.64m  vH: 18.7m/s  D: 23.8°  vV: -13.8m/s    P=451.55hPa  T=-36.92°C  H1=51.19%  H2=48.62%    (132055654)  Check: 00000
[  738]  Di 2016-02-09 12:47:58.750   lat: 52.74410°  lon: 2.17114°  alt: 5901.85m  vH: 18.7m/s  D: 23.8°  vV: -13.7m/s    P=452.02hPa  T=-36.86°C  H1=51.23%  H2=48.70%    (132055654)  Check: 00000
[  739]  Di 2016-02-09 12:47:59.250   lat: 52.74418°  lon: 2.17119°  alt: 5895.09m  vH: 19.0m/s  D: 22.8°  vV: -14.0m/s    P=452.37hPa  T=-36.82°C  H1=51.28%  H2=48.73%    (132055654)  Check: 00000
[  740]  Di 2016-02-09 12:47:59.750   lat: 52.74425°  lon: 2.17125°  alt: 5888.30m  vH: 18.5m/s  D: 23.0°  vV: -13.8m/s    P=452.97hPa  T=-36.76°C  H1=51.35%  H2=48.80%    (132055654)  Check: 00000
[  741]  Di 2016-02-09 12:48:00.250   lat: 52.74433°  lon: 2.17130°  alt: 5881.53m  vH: 18.5m/s  D: 23.5°  vV: -13.8m/s    P=453.37hPa  T=-36.73°C  H1=51.38%  H2=48.84%    (132055654)  Check: 00000
[  742]  Di 2016-02-09 12:48:00.750   lat: 52.74441°  lon: 2.17136°  alt: 5874.79m  vH: 18.7m/s  D: 23.9°  vV: -13.7m/s    P=453.75hPa  T=-36.69°C  H1=51.38%  H2=48.96%    (132055654)  Check: 00000
[  743]  Di 2016-02-09 12:48:01.250   lat: 52.74448°  lon: 2.17141°  alt: 5868.00m  vH: 18.6m/s  D: 23.5°  vV: -13.7m/s    P=454.19hPa  T=-36.64°C  H1=51.41%  H2=48.91%    (132055654)  Check: 00000
[  744]  Di 2016-02-09 12:48:01.750   lat: 52.74456°  lon: 2.17147°  alt: 5861.15m  vH: 18.7m/s  D: 23.3°  vV: -13.8m/s    P=454.63hPa  T=-36.59°C  H1=51.42%  H2=48.96%    (132055654)  Check: 00000
[  745]  Di 2016-02-09 12:48:02.250   lat: 52.74464°  lon: 2.17152°  alt: 5854.36m  vH: 18.6m/s  D: 23.2°  vV: -13.8m/s    P=455.10hPa  T=-36.54°C  H1=51.47%  H2=49.05%    (132055654)  Check: 00000
[  746]  Di 2016-02-09 12:48:02.750   lat: 52.74471°  lon: 2.17157°  alt: 5847.53m  vH: 18.5m/s  D: 24.1°  vV: -13.8m/s    P=455.52hPa  T=-36.49°C  H1=51.53%  H2=49.14%    (132055654)  Check: 00000
